Date,ATM_ID,ATM_Name,Location_Type,Capacity,Cash_Withdrawn,Transaction_Count,Avg_Ticket_Size,Day_Of_Week,Is_Weekend,Is_Salary_Day,Holiday_Flag,Holiday_Name
2020-02-14,ATM_03,ATM_03_Residential,Residential Suburb,2000000,279800.0,89,3143.82,Fri,0,0,0,None
2020-02-14,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,650500.0,227,2865.64,Fri,0,0,0,None
2020-02-14,ATM_05,ATM_05_University,University Campus,1500000,211300.0,62,3408.06,Fri,0,0,0,None
2020-02-15,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,162700.0,51,3190.2,Sat,1,0,0,None
2020-02-15,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,667700.0,264,2529.17,Sat,1,0,0,None
2020-02-15,ATM_03,ATM_03_Residential,Residential Suburb,2000000,282500.0,93,3037.63,Sat,1,0,0,None
2020-02-15,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,705900.0,234,3016.67,Sat,1,0,0,None
2020-02-15,ATM_05,ATM_05_University,University Campus,1500000,104100.0,40,2602.5,Sat,1,0,0,None
2020-02-16,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,146800.0,57,2575.44,Sun,1,0,0,None
2020-02-16,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,705300.0,269,2621.93,Sun,1,0,0,None
2020-02-16,ATM_03,ATM_03_Residential,Residential Suburb,2000000,266700.0,106,2516.04,Sun,1,0,0,None
2020-02-16,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,702400.0,226,3107.96,Sun,1,0,0,None
2020-02-16,ATM_05,ATM_05_University,University Campus,1500000,82700.0,30,2756.67,Sun,1,0,0,None
2020-02-17,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,443100.0,152,2915.13,Mon,0,0,0,None
2020-02-17,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,309300.0,112,2761.61,Mon,0,0,0,None
2020-02-17,ATM_03,ATM_03_Residential,Residential Suburb,2000000,268300.0,79,3396.2,Mon,0,0,0,None
2020-02-17,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,559200.0,168,3328.57,Mon,0,0,0,None
2020-02-17,ATM_05,ATM_05_University,University Campus,1500000,178500.0,55,3245.45,Mon,0,0,0,None
2020-02-18,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,433300.0,163,2658.28,Tue,0,0,0,None
2020-02-18,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,353200.0,111,3181.98,Tue,0,0,0,None
2020-02-18,ATM_03,ATM_03_Residential,Residential Suburb,2000000,259300.0,94,2758.51,Tue,0,0,0,None
2020-02-18,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,461900.0,145,3185.52,Tue,0,0,0,None
2020-02-18,ATM_05,ATM_05_University,University Campus,1500000,162100.0,65,2493.85,Tue,0,0,0,None
2020-02-19,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,403300.0,162,2489.51,Wed,0,0,0,None
2020-02-19,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,364100.0,138,2638.41,Wed,0,0,0,None
2020-02-19,ATM_03,ATM_03_Residential,Residential Suburb,2000000,239200.0,77,3106.49,Wed,0,0,0,None
2020-02-19,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,557800.0,198,2817.17,Wed,0,0,0,None
2020-02-19,ATM_05,ATM_05_University,University Campus,1500000,180600.0,76,2376.32,Wed,0,0,0,None
2020-02-20,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,430200.0,158,2722.78,Thu,0,0,0,None
2020-02-20,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,409500.0,139,2946.04,Thu,0,0,0,None
2020-02-20,ATM_03,ATM_03_Residential,Residential Suburb,2000000,266200.0,112,2376.79,Thu,0,0,0,None
2020-02-20,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,653900.0,233,2806.44,Thu,0,0,0,None
2020-02-20,ATM_05,ATM_05_University,University Campus,1500000,199000.0,80,2487.5,Thu,0,0,0,None
2020-02-21,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,203000.0,77,2636.36,Fri,0,0,1,Maha Shivratri
2020-02-21,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,1032400.0,324,3186.42,Fri,0,0,1,Maha Shivratri
2020-02-21,ATM_03,ATM_03_Residential,Residential Suburb,2000000,272300.0,82,3320.73,Fri,0,0,1,Maha Shivratri
2020-02-21,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,1052200.0,472,2229.24,Fri,0,0,1,Maha Shivratri
2020-02-21,ATM_05,ATM_05_University,University Campus,1500000,62300.0,21,2966.67,Fri,0,0,1,Maha Shivratri
2020-02-22,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,191700.0,62,3091.94,Sat,1,0,0,None
2020-02-22,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,723000.0,224,3227.68,Sat,1,0,0,None
2020-02-22,ATM_03,ATM_03_Residential,Residential Suburb,2000000,264100.0,76,3475.0,Sat,1,0,0,None
2020-02-22,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,581800.0,236,2465.25,Sat,1,0,0,None
2020-02-22,ATM_05,ATM_05_University,University Campus,1500000,122800.0,51,2407.84,Sat,1,0,0,None
2020-02-23,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,139600.0,45,3102.22,Sun,1,0,0,None
2020-02-23,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,635400.0,204,3114.71,Sun,1,0,0,None
2020-02-23,ATM_03,ATM_03_Residential,Residential Suburb,2000000,270900.0,84,3225.0,Sun,1,0,0,None
2020-02-23,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,771900.0,243,3176.54,Sun,1,0,0,None
2020-02-23,ATM_05,ATM_05_University,University Campus,1500000,92400.0,39,2369.23,Sun,1,0,0,None
2020-02-24,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,495700.0,211,2349.29,Mon,0,0,0,None
2020-02-24,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,251600.0,112,2246.43,Mon,0,0,0,None
2020-02-24,ATM_03,ATM_03_Residential,Residential Suburb,2000000,253900.0,73,3478.08,Mon,0,0,0,None
2020-02-24,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,776800.0,286,2716.08,Mon,0,0,0,None
2020-02-24,ATM_05,ATM_05_University,University Campus,1500000,190500.0,61,3122.95,Mon,0,0,0,None
2020-02-25,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,422600.0,140,3018.57,Tue,0,0,0,None
2020-02-25,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,398900.0,120,3324.17,Tue,0,0,0,None
2020-02-25,ATM_03,ATM_03_Residential,Residential Suburb,2000000,252500.0,84,3005.95,Tue,0,0,0,None
2020-02-25,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,756200.0,235,3217.87,Tue,0,0,0,None
2020-02-25,ATM_05,ATM_05_University,University Campus,1500000,216300.0,81,2670.37,Tue,0,0,0,None
2020-02-26,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,387400.0,135,2869.63,Wed,0,0,0,None
2020-02-26,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,388000.0,146,2657.53,Wed,0,0,0,None
2020-02-26,ATM_03,ATM_03_Residential,Residential Suburb,2000000,253400.0,108,2346.3,Wed,0,0,0,None
2020-02-26,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,485800.0,140,3470.0,Wed,0,0,0,None
2020-02-26,ATM_05,ATM_05_University,University Campus,1500000,155800.0,49,3179.59,Wed,0,0,0,None
2020-02-27,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,386800.0,139,2782.73,Thu,0,0,0,None
2020-02-27,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,405300.0,158,2565.19,Thu,0,0,0,None
2020-02-27,ATM_03,ATM_03_Residential,Residential Suburb,2000000,207400.0,63,3292.06,Thu,0,0,0,None
2020-02-27,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,550200.0,198,2778.79,Thu,0,0,0,None
2020-02-27,ATM_05,ATM_05_University,University Campus,1500000,179100.0,56,3198.21,Thu,0,0,0,None
2020-02-28,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,486600.0,148,3287.84,Fri,0,0,0,None
2020-02-28,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,680200.0,294,2313.61,Fri,0,0,0,None
2020-02-28,ATM_03,ATM_03_Residential,Residential Suburb,2000000,271600.0,96,2829.17,Fri,0,0,0,None
2020-02-28,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,682000.0,227,3004.41,Fri,0,0,0,None
2020-02-28,ATM_05,ATM_05_University,University Campus,1500000,197200.0,59,3342.37,Fri,0,0,0,None
2020-02-29,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,180800.0,74,2443.24,Sat,1,0,0,None
2020-02-29,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,753500.0,285,2643.86,Sat,1,0,0,None
2020-02-29,ATM_03,ATM_03_Residential,Residential Suburb,2000000,309700.0,92,3366.3,Sat,1,0,0,None
2020-02-29,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,675600.0,305,2215.08,Sat,1,0,0,None
2020-02-29,ATM_05,ATM_05_University,University Campus,1500000,108800.0,31,3509.68,Sat,1,0,0,None
2020-03-01,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,271200.0,95,2854.74,Sun,1,1,0,None
2020-03-01,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,887300.0,278,3191.73,Sun,1,1,0,None
2020-03-01,ATM_03,ATM_03_Residential,Residential Suburb,2000000,362400.0,127,2853.54,Sun,1,1,0,None
2020-03-01,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,693300.0,214,3239.72,Sun,1,1,0,None
2020-03-01,ATM_05,ATM_05_University,University Campus,1500000,123800.0,39,3174.36,Sun,1,1,0,None
2020-03-02,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,828100.0,318,2604.09,Mon,0,1,0,None
2020-03-02,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,357700.0,123,2908.13,Mon,0,1,0,None
2020-03-02,ATM_03,ATM_03_Residential,Residential Suburb,2000000,345300.0,125,2762.4,Mon,0,1,0,None
2020-03-02,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,768300.0,246,3123.17,Mon,0,1,0,None
2020-03-02,ATM_05,ATM_05_University,University Campus,1500000,248700.0,97,2563.92,Mon,0,1,0,None
2020-03-03,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,767800.0,313,2453.04,Tue,0,1,0,None
2020-03-03,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,444800.0,188,2365.96,Tue,0,1,0,None
2020-03-03,ATM_03,ATM_03_Residential,Residential Suburb,2000000,291200.0,119,2447.06,Tue,0,1,0,None
2020-03-03,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,668500.0,269,2485.13,Tue,0,1,0,None
2020-03-03,ATM_05,ATM_05_University,University Campus,1500000,221500.0,63,3515.87,Tue,0,1,0,None
2020-03-04,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,742500.0,257,2889.11,Wed,0,1,0,None
2020-03-04,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,445600.0,181,2461.88,Wed,0,1,0,None
2020-03-04,ATM_03,ATM_03_Residential,Residential Suburb,2000000,331900.0,132,2514.39,Wed,0,1,0,None
2020-03-04,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,692300.0,239,2896.65,Wed,0,1,0,None
2020-03-04,ATM_05,ATM_05_University,University Campus,1500000,250300.0,97,2580.41,Wed,0,1,0,None
2020-03-05,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,845100.0,272,3106.99,Thu,0,1,0,None
2020-03-05,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,492500.0,208,2367.79,Thu,0,1,0,None
2020-03-05,ATM_03,ATM_03_Residential,Residential Suburb,2000000,349100.0,104,3356.73,Thu,0,1,0,None
2020-03-05,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,659900.0,223,2959.19,Thu,0,1,0,None
2020-03-05,ATM_05,ATM_05_University,University Campus,1500000,234100.0,95,2464.21,Thu,0,1,0,None
2020-03-06,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,507000.0,223,2273.54,Fri,0,0,0,None
2020-03-06,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,634200.0,194,3269.07,Fri,0,0,0,None
2020-03-06,ATM_03,ATM_03_Residential,Residential Suburb,2000000,258100.0,94,2745.74,Fri,0,0,0,None
2020-03-06,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,841200.0,370,2273.51,Fri,0,0,0,None
2020-03-06,ATM_05,ATM_05_University,University Campus,1500000,213100.0,89,2394.38,Fri,0,0,0,None
2020-03-07,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,168300.0,48,3506.25,Sat,1,0,0,None
2020-03-07,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,703800.0,298,2361.74,Sat,1,0,0,None
2020-03-07,ATM_03,ATM_03_Residential,Residential Suburb,2000000,284300.0,88,3230.68,Sat,1,0,0,None
2020-03-07,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,586100.0,235,2494.04,Sat,1,0,0,None
2020-03-07,ATM_05,ATM_05_University,University Campus,1500000,106100.0,38,2792.11,Sat,1,0,0,None
2020-03-08,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,137900.0,41,3363.41,Sun,1,0,0,None
2020-03-08,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,741800.0,246,3015.45,Sun,1,0,0,None
2020-03-08,ATM_03,ATM_03_Residential,Residential Suburb,2000000,276300.0,92,3003.26,Sun,1,0,0,None
2020-03-08,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,705600.0,285,2475.79,Sun,1,0,0,None
2020-03-08,ATM_05,ATM_05_University,University Campus,1500000,65700.0,26,2526.92,Sun,1,0,0,None
2020-03-09,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,447400.0,184,2431.52,Mon,0,0,0,None
2020-03-09,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,314400.0,136,2311.76,Mon,0,0,0,None
2020-03-09,ATM_03,ATM_03_Residential,Residential Suburb,2000000,282000.0,94,3000.0,Mon,0,0,0,None
2020-03-09,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,671400.0,260,2582.31,Mon,0,0,0,None
2020-03-09,ATM_05,ATM_05_University,University Campus,1500000,196400.0,63,3117.46,Mon,0,0,0,None
2020-03-10,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,197400.0,70,2820.0,Tue,0,0,1,Holi
2020-03-10,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,579800.0,179,3239.11,Tue,0,0,1,Holi
2020-03-10,ATM_03,ATM_03_Residential,Residential Suburb,2000000,230200.0,76,3028.95,Tue,0,0,1,Holi
2020-03-10,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,752300.0,273,2755.68,Tue,0,0,1,Holi
2020-03-10,ATM_05,ATM_05_University,University Campus,1500000,45600.0,15,3040.0,Tue,0,0,1,Holi
2020-03-11,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,375000.0,114,3289.47,Wed,0,0,0,None
2020-03-11,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,309300.0,134,2308.21,Wed,0,0,0,None
2020-03-11,ATM_03,ATM_03_Residential,Residential Suburb,2000000,245600.0,77,3189.61,Wed,0,0,0,None
2020-03-11,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,649900.0,221,2940.72,Wed,0,0,0,None
2020-03-11,ATM_05,ATM_05_University,University Campus,1500000,174400.0,56,3114.29,Wed,0,0,0,None
2020-03-12,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,456500.0,146,3126.71,Thu,0,0,0,None
2020-03-12,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,465100.0,163,2853.37,Thu,0,0,0,None
2020-03-12,ATM_03,ATM_03_Residential,Residential Suburb,2000000,240800.0,104,2315.38,Thu,0,0,0,None
2020-03-12,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,718500.0,274,2622.26,Thu,0,0,0,None
2020-03-12,ATM_05,ATM_05_University,University Campus,1500000,189200.0,74,2556.76,Thu,0,0,0,None
2020-03-13,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,584400.0,177,3301.69,Fri,0,0,0,None
2020-03-13,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,652900.0,221,2954.3,Fri,0,0,0,None
2020-03-13,ATM_03,ATM_03_Residential,Residential Suburb,2000000,324200.0,105,3087.62,Fri,0,0,0,None
2020-03-13,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,625700.0,245,2553.88,Fri,0,0,0,None
2020-03-13,ATM_05,ATM_05_University,University Campus,1500000,231100.0,82,2818.29,Fri,0,0,0,None
2020-03-14,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,185600.0,60,3093.33,Sat,1,0,0,None
2020-03-14,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,767400.0,259,2962.93,Sat,1,0,0,None
2020-03-14,ATM_03,ATM_03_Residential,Residential Suburb,2000000,276800.0,91,3041.76,Sat,1,0,0,None
2020-03-14,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,663600.0,250,2654.4,Sat,1,0,0,None
2020-03-14,ATM_05,ATM_05_University,University Campus,1500000,117800.0,44,2677.27,Sat,1,0,0,None
2020-03-15,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,129000.0,49,2632.65,Sun,1,0,0,None
2020-03-15,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,565200.0,182,3105.49,Sun,1,0,0,None
2020-03-15,ATM_03,ATM_03_Residential,Residential Suburb,2000000,267700.0,82,3264.63,Sun,1,0,0,None
2020-03-15,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,920500.0,315,2922.22,Sun,1,0,0,None
2020-03-15,ATM_05,ATM_05_University,University Campus,1500000,77700.0,29,2679.31,Sun,1,0,0,None
2020-03-16,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,467800.0,135,3465.19,Mon,0,0,0,None
2020-03-16,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,298000.0,85,3505.88,Mon,0,0,0,None
2020-03-16,ATM_03,ATM_03_Residential,Residential Suburb,2000000,275400.0,90,3060.0,Mon,0,0,0,None
2020-03-16,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,589800.0,241,2447.3,Mon,0,0,0,None
2020-03-16,ATM_05,ATM_05_University,University Campus,1500000,188500.0,70,2692.86,Mon,0,0,0,None
2020-03-17,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,440900.0,138,3194.93,Tue,0,0,0,None
2020-03-17,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,303400.0,123,2466.67,Tue,0,0,0,None
2020-03-17,ATM_03,ATM_03_Residential,Residential Suburb,2000000,208000.0,75,2773.33,Tue,0,0,0,None
2020-03-17,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,558000.0,179,3117.32,Tue,0,0,0,None
2020-03-17,ATM_05,ATM_05_University,University Campus,1500000,217100.0,72,3015.28,Tue,0,0,0,None
2020-03-18,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,481200.0,191,2519.37,Wed,0,0,0,None
2020-03-18,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,400700.0,137,2924.82,Wed,0,0,0,None
2020-03-18,ATM_03,ATM_03_Residential,Residential Suburb,2000000,254600.0,109,2335.78,Wed,0,0,0,None
2020-03-18,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,754900.0,269,2806.32,Wed,0,0,0,None
2020-03-18,ATM_05,ATM_05_University,University Campus,1500000,174700.0,74,2360.81,Wed,0,0,0,None
2020-03-19,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,459300.0,146,3145.89,Thu,0,0,0,None
2020-03-19,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,376100.0,131,2870.99,Thu,0,0,0,None
2020-03-19,ATM_03,ATM_03_Residential,Residential Suburb,2000000,242800.0,69,3518.84,Thu,0,0,0,None
2020-03-19,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,783500.0,311,2519.29,Thu,0,0,0,None
2020-03-19,ATM_05,ATM_05_University,University Campus,1500000,169300.0,49,3455.1,Thu,0,0,0,None
2020-03-20,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,486300.0,169,2877.51,Fri,0,0,0,None
2020-03-20,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,656500.0,256,2564.45,Fri,0,0,0,None
2020-03-20,ATM_03,ATM_03_Residential,Residential Suburb,2000000,242800.0,75,3237.33,Fri,0,0,0,None
2020-03-20,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,554700.0,193,2874.09,Fri,0,0,0,None
2020-03-20,ATM_05,ATM_05_University,University Campus,1500000,223200.0,68,3282.35,Fri,0,0,0,None
2020-03-21,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,177100.0,59,3001.69,Sat,1,0,0,None
2020-03-21,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,787600.0,225,3500.44,Sat,1,0,0,None
2020-03-21,ATM_03,ATM_03_Residential,Residential Suburb,2000000,272700.0,94,2901.06,Sat,1,0,0,None
2020-03-21,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,703500.0,265,2654.72,Sat,1,0,0,None
2020-03-21,ATM_05,ATM_05_University,University Campus,1500000,105000.0,37,2837.84,Sat,1,0,0,None
2020-03-22,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,135200.0,51,2650.98,Sun,1,0,0,None
2020-03-22,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,723300.0,245,2952.24,Sun,1,0,0,None
2020-03-22,ATM_03,ATM_03_Residential,Residential Suburb,2000000,301000.0,120,2508.33,Sun,1,0,0,None
2020-03-22,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,722700.0,228,3169.74,Sun,1,0,0,None
2020-03-22,ATM_05,ATM_05_University,University Campus,1500000,81800.0,26,3146.15,Sun,1,0,0,None
2020-03-23,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,472500.0,154,3068.18,Mon,0,0,0,None
2020-03-23,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,300500.0,91,3302.2,Mon,0,0,0,None
2020-03-23,ATM_03,ATM_03_Residential,Residential Suburb,2000000,283000.0,125,2264.0,Mon,0,0,0,None
2020-03-23,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,658600.0,230,2863.48,Mon,0,0,0,None
2020-03-23,ATM_05,ATM_05_University,University Campus,1500000,163600.0,49,3338.78,Mon,0,0,0,None
2020-03-24,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,400800.0,144,2783.33,Tue,0,0,0,None
2020-03-24,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,314300.0,100,3143.0,Tue,0,0,0,None
2020-03-24,ATM_03,ATM_03_Residential,Residential Suburb,2000000,236800.0,86,2753.49,Tue,0,0,0,None
2020-03-24,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,585200.0,208,2813.46,Tue,0,0,0,None
2020-03-24,ATM_05,ATM_05_University,University Campus,1500000,176800.0,51,3466.67,Tue,0,0,0,None
2020-03-25,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,215500.0,70,3078.57,Wed,0,0,0,None
2020-03-25,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,233100.0,70,3330.0,Wed,0,0,0,None
2020-03-25,ATM_03,ATM_03_Residential,Residential Suburb,2000000,141100.0,52,2713.46,Wed,0,0,0,None
2020-03-25,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,265800.0,101,2631.68,Wed,0,0,0,None
2020-03-25,ATM_05,ATM_05_University,University Campus,1500000,94100.0,28,3360.71,Wed,0,0,0,None
2020-03-26,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,209400.0,93,2251.61,Thu,0,0,0,None
2020-03-26,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,260000.0,76,3421.05,Thu,0,0,0,None
2020-03-26,ATM_03,ATM_03_Residential,Residential Suburb,2000000,140600.0,40,3515.0,Thu,0,0,0,None
2020-03-26,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,350800.0,150,2338.67,Thu,0,0,0,None
2020-03-26,ATM_05,ATM_05_University,University Campus,1500000,91900.0,30,3063.33,Thu,0,0,0,None
2020-03-27,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,290900.0,93,3127.96,Fri,0,0,0,None
2020-03-27,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,290800.0,86,3381.4,Fri,0,0,0,None
2020-03-27,ATM_03,ATM_03_Residential,Residential Suburb,2000000,160500.0,62,2588.71,Fri,0,0,0,None
2020-03-27,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,426500.0,158,2699.37,Fri,0,0,0,None
2020-03-27,ATM_05,ATM_05_University,University Campus,1500000,118400.0,40,2960.0,Fri,0,0,0,None
